"data","rgn_id_2013","habitat","value"
"hab_extent",1,"coral",102.17
"hab_extent",2,"coral",1.7465
"hab_extent",5,"coral",4381.1
"hab_extent",6,"coral",459.33
"hab_extent",7,"coral",2197.97
"hab_extent",8,"coral",496.006
"hab_extent",9,"coral",3060.74
"hab_extent",10,"coral",3.493
"hab_extent",11,"coral",1789.29
"hab_extent",12,"coral",7.85926
"hab_extent",13,"coral",169.411
"hab_extent",14,"coral",330.962
"hab_extent",15,"coral",9668.63
"hab_extent",16,"coral",31682.4
"hab_extent",17,"coral",6471.66
"hab_extent",18,"coral",3011.84
"hab_extent",19,"coral",889.843
"hab_extent",24,"coral",29.6905
"hab_extent",25,"coral",155.439
"hab_extent",26,"coral",645.332
"hab_extent",28,"coral",160.678
"hab_extent",29,"coral",280.314
"hab_extent",30,"coral",165.918
"hab_extent",31,"coral",1428.64
"hab_extent",32,"coral",9.60576
"hab_extent",33,"coral",50.6485
"hab_extent",34,"coral",31.437
"hab_extent",35,"coral",6.11276
"hab_extent",36,"coral",6.11276
"hab_extent",37,"coral",654.065
"hab_extent",38,"coral",1767.46
"hab_extent",39,"coral",2634.6
"hab_extent",40,"coral",96.0576
"hab_extent",41,"coral",1496.75
"hab_extent",42,"coral",2066.98
"hab_extent",43,"coral",385.977
"hab_extent",44,"coral",341.441
"hab_extent",45,"coral",1323.85
"hab_extent",46,"coral",126.621
"hab_extent",47,"coral",574.599
"hab_extent",48,"coral",227.045
"hab_extent",49,"coral",602.543
"hab_extent",50,"coral",2712.32
"hab_extent",51,"coral",41.0428
"hab_extent",52,"coral",199.101
"hab_extent",54,"coral",121.382
"hab_extent",79,"coral",0.873251
"hab_extent",102,"coral",0.873251
"hab_extent",108,"coral",525.697
"hab_extent",110,"coral",1944.73
"hab_extent",111,"coral",159.805
"hab_extent",112,"coral",2484.4
"hab_extent",113,"coral",100.424
"hab_extent",114,"coral",246.257
"hab_extent",115,"coral",259.355
"hab_extent",116,"coral",177.27
"hab_extent",117,"coral",124.875
"hab_extent",118,"coral",20.0848
"hab_extent",119,"coral",34.0568
"hab_extent",120,"coral",38.423
"hab_extent",122,"coral",15.7185
"hab_extent",123,"coral",8.73251
"hab_extent",124,"coral",19.2115
"hab_extent",125,"coral",41.0428
"hab_extent",126,"coral",13.0988
"hab_extent",127,"coral",21.8313
"hab_extent",129,"coral",510.852
"hab_extent",130,"coral",55.888
"hab_extent",131,"coral",456.71
"hab_extent",132,"coral",882.857
"hab_extent",133,"coral",626.994
"hab_extent",135,"coral",907.308
"hab_extent",137,"coral",71.6066
"hab_extent",139,"coral",308.258
"hab_extent",140,"coral",128.368
"hab_extent",146,"coral",30.5638
"hab_extent",147,"coral",2537.67
"hab_extent",148,"coral",135.354
"hab_extent",150,"coral",63.7473
"hab_extent",151,"coral",34.0568
"hab_extent",152,"coral",138.847
"hab_extent",153,"coral",220.932
"hab_extent",154,"coral",5.2395
"hab_extent",155,"coral",898.575
"hab_extent",156,"coral",76.8461
"hab_extent",157,"coral",48.902
"hab_extent",158,"coral",7.85926
"hab_extent",159,"coral",72.4798
"hab_extent",161,"coral",378.118
"hab_extent",163,"coral",3968.92
"hab_extent",164,"coral",863.645
"hab_extent",166,"coral",351.92
"hab_extent",171,"coral",664.544
"hab_extent",190,"coral",155.439
"hab_extent",191,"coral",103.917
"hab_extent",202,"coral",1559.63
"hab_extent",203,"coral",1212.95
"hab_extent",204,"coral",3.493
"hab_extent",205,"coral",538.796
"hab_extent",206,"coral",1408.55
"hab_extent",207,"coral",364.146
"hab_extent",208,"coral",3.493
"hab_extent",209,"coral",261.102
"hab_extent",210,"coral",845.307
"hab_extent",212,"coral",1501.99
"hab_extent",214,"coral",1576.22
"hab_extent",215,"coral",1.7465
"hab_extent",216,"coral",15690.6
"hab_extent",220,"coral",1.7465
"hab_extent",221,"coral",9.60576
"hab_extent",231,"coral",16.5918
"hab_extent",237,"coral",1.7465
"hab_extent",244,"coral",17.465
"hab_extent",245,"coral",12.2255
"hab_extent",247,"coral",67.2403
"hab_extent",248,"coral",161.551
"hab_extent",249,"coral",10.479
"hab_extent",250,"coral",46.2823
"hab_extent",255,"coral",3602.16
"hab_extent",1,"mangrove",0
"hab_extent",2,"mangrove",0
"hab_extent",3,"mangrove",0
"hab_extent",4,"mangrove",0
"hab_extent",5,"mangrove",249.7493
"hab_extent",6,"mangrove",7.859251
"hab_extent",7,"mangrove",475.049201
"hab_extent",8,"mangrove",48.02875
"hab_extent",9,"mangrove",94.311111
"hab_extent",10,"mangrove",0
"hab_extent",11,"mangrove",0
"hab_extent",12,"mangrove",0
"hab_extent",13,"mangrove",0
"hab_extent",14,"mangrove",0
"hab_extent",15,"mangrove",2629.357553
"hab_extent",16,"mangrove",9622.347451
"hab_extent",17,"mangrove",4691.1013
"hab_extent",18,"mangrove",766.713351
"hab_extent",19,"mangrove",0
"hab_extent",20,"mangrove",0
"hab_extent",21,"mangrove",0
"hab_extent",24,"mangrove",485.5273
"hab_extent",25,"mangrove",2507.1078
"hab_extent",26,"mangrove",640.09235
"hab_extent",28,"mangrove",0
"hab_extent",29,"mangrove",7.85926
"hab_extent",30,"mangrove",0
"hab_extent",31,"mangrove",9.60576
"hab_extent",32,"mangrove",0
"hab_extent",33,"mangrove",0
"hab_extent",34,"mangrove",0
"hab_extent",35,"mangrove",6.11276
"hab_extent",36,"mangrove",0
"hab_extent",37,"mangrove",0
"hab_extent",38,"mangrove",0
"hab_extent",39,"mangrove",0.873251
"hab_extent",40,"mangrove",201.72086
"hab_extent",41,"mangrove",3233.6481
"hab_extent",42,"mangrove",2734.14806
"hab_extent",43,"mangrove",333.5816
"hab_extent",44,"mangrove",25.324252
"hab_extent",45,"mangrove",60.25431
"hab_extent",46,"mangrove",4.36625
"hab_extent",47,"mangrove",11.352261
"hab_extent",48,"mangrove",1.7465
"hab_extent",49,"mangrove",2.619751
"hab_extent",50,"mangrove",77.71938
"hab_extent",51,"mangrove",0
"hab_extent",52,"mangrove",0
"hab_extent",53,"mangrove",500.37231
"hab_extent",54,"mangrove",124.0018
"hab_extent",55,"mangrove",0
"hab_extent",56,"mangrove",0
"hab_extent",57,"mangrove",0
"hab_extent",58,"mangrove",0
"hab_extent",59,"mangrove",0
"hab_extent",60,"mangrove",0
"hab_extent",61,"mangrove",0
"hab_extent",62,"mangrove",0
"hab_extent",63,"mangrove",0
"hab_extent",64,"mangrove",0
"hab_extent",65,"mangrove",725.6715
"hab_extent",66,"mangrove",1399.81676
"hab_extent",67,"mangrove",0
"hab_extent",68,"mangrove",0
"hab_extent",69,"mangrove",0
"hab_extent",70,"mangrove",0
"hab_extent",71,"mangrove",0
"hab_extent",72,"mangrove",0
"hab_extent",73,"mangrove",0
"hab_extent",74,"mangrove",0
"hab_extent",75,"mangrove",0
"hab_extent",76,"mangrove",0
"hab_extent",77,"mangrove",0
"hab_extent",78,"mangrove",0
"hab_extent",79,"mangrove",0
"hab_extent",80,"mangrove",0
"hab_extent",81,"mangrove",0
"hab_extent",82,"mangrove",0
"hab_extent",84,"mangrove",0
"hab_extent",85,"mangrove",0
"hab_extent",86,"mangrove",0
"hab_extent",88,"mangrove",0
"hab_extent",89,"mangrove",0
"hab_extent",90,"mangrove",0
"hab_extent",91,"mangrove",0
"hab_extent",92,"mangrove",0
"hab_extent",93,"mangrove",0
"hab_extent",94,"mangrove",0
"hab_extent",95,"mangrove",0
"hab_extent",96,"mangrove",1562.25
"hab_extent",97,"mangrove",89.9449
"hab_extent",98,"mangrove",0
"hab_extent",99,"mangrove",50.6485
"hab_extent",100,"mangrove",3.493
"hab_extent",101,"mangrove",0
"hab_extent",102,"mangrove",15.7185
"hab_extent",103,"mangrove",0
"hab_extent",104,"mangrove",121.3815
"hab_extent",105,"mangrove",0
"hab_extent",106,"mangrove",136.227161
"hab_extent",107,"mangrove",0
"hab_extent",108,"mangrove",0
"hab_extent",110,"mangrove",840.9408
"hab_extent",111,"mangrove",172.9035
"hab_extent",112,"mangrove",4283.293
"hab_extent",113,"mangrove",84.7053
"hab_extent",114,"mangrove",149.325551
"hab_extent",115,"mangrove",180.76305
"hab_extent",116,"mangrove",78.5926
"hab_extent",117,"mangrove",0
"hab_extent",118,"mangrove",0
"hab_extent",119,"mangrove",0.873251
"hab_extent",120,"mangrove",9.60576
"hab_extent",121,"mangrove",0
"hab_extent",122,"mangrove",1.746502
"hab_extent",123,"mangrove",0
"hab_extent",124,"mangrove",0
"hab_extent",125,"mangrove",3.493
"hab_extent",126,"mangrove",68.11361
"hab_extent",127,"mangrove",0
"hab_extent",129,"mangrove",1545.6538
"hab_extent",130,"mangrove",388.59731
"hab_extent",131,"mangrove",763.2206
"hab_extent",132,"mangrove",2101.03701
"hab_extent",133,"mangrove",649.6988
"hab_extent",134,"mangrove",340.56751
"hab_extent",135,"mangrove",7214.80096
"hab_extent",136,"mangrove",356.28606
"hab_extent",137,"mangrove",1409.42406
"hab_extent",138,"mangrove",40.1695
"hab_extent",139,"mangrove",3415.28356
"hab_extent",140,"mangrove",45.4091
"hab_extent",141,"mangrove",0
"hab_extent",143,"mangrove",0
"hab_extent",144,"mangrove",0
"hab_extent",145,"mangrove",0
"hab_extent",146,"mangrove",0
"hab_extent",147,"mangrove",0
"hab_extent",148,"mangrove",0
"hab_extent",149,"mangrove",0
"hab_extent",150,"mangrove",0
"hab_extent",151,"mangrove",0
"hab_extent",152,"mangrove",4.36625
"hab_extent",153,"mangrove",0
"hab_extent",154,"mangrove",0
"hab_extent",155,"mangrove",6.986
"hab_extent",156,"mangrove",0
"hab_extent",157,"mangrove",0
"hab_extent",158,"mangrove",0
"hab_extent",159,"mangrove",0
"hab_extent",161,"mangrove",0
"hab_extent",162,"mangrove",317.8633
"hab_extent",163,"mangrove",2406.675301
"hab_extent",164,"mangrove",576.345
"hab_extent",166,"mangrove",101.29705
"hab_extent",167,"mangrove",234.904
"hab_extent",168,"mangrove",751.868
"hab_extent",169,"mangrove",902.941
"hab_extent",171,"mangrove",10523.54276
"hab_extent",172,"mangrove",0
"hab_extent",173,"mangrove",0
"hab_extent",174,"mangrove",0
"hab_extent",175,"mangrove",0
"hab_extent",176,"mangrove",0
"hab_extent",177,"mangrove",0
"hab_extent",178,"mangrove",0
"hab_extent",179,"mangrove",0
"hab_extent",180,"mangrove",0
"hab_extent",181,"mangrove",0
"hab_extent",182,"mangrove",0
"hab_extent",183,"mangrove",0
"hab_extent",184,"mangrove",0
"hab_extent",185,"mangrove",0
"hab_extent",186,"mangrove",0
"hab_extent",187,"mangrove",0
"hab_extent",188,"mangrove",0
"hab_extent",189,"mangrove",0
"hab_extent",190,"mangrove",4.366251
"hab_extent",191,"mangrove",106.536651
"hab_extent",192,"mangrove",0
"hab_extent",193,"mangrove",3473.793
"hab_extent",194,"mangrove",2477.414
"hab_extent",195,"mangrove",20.958
"hab_extent",196,"mangrove",7043.6384
"hab_extent",197,"mangrove",2012.8448
"hab_extent",198,"mangrove",1364.01936
"hab_extent",199,"mangrove",186.0025
"hab_extent",200,"mangrove",294.2853
"hab_extent",202,"mangrove",942.2379
"hab_extent",203,"mangrove",3289.53701
"hab_extent",204,"mangrove",4411.6613
"hab_extent",205,"mangrove",5093.6661
"hab_extent",206,"mangrove",5554.74715
"hab_extent",207,"mangrove",2122.0002
"hab_extent",208,"mangrove",0
"hab_extent",209,"mangrove",0
"hab_extent",210,"mangrove",0
"hab_extent",212,"mangrove",0
"hab_extent",213,"mangrove",0
"hab_extent",214,"mangrove",0.873251
"hab_extent",215,"mangrove",0
"hab_extent",216,"mangrove",27214.000451
"hab_extent",218,"mangrove",0
"hab_extent",219,"mangrove",0
"hab_extent",220,"mangrove",0
"hab_extent",221,"mangrove",0
"hab_extent",222,"mangrove",0
"hab_extent",223,"mangrove",0
"hab_extent",224,"mangrove",0
"hab_extent",227,"mangrove",0
"hab_extent",228,"mangrove",0
"hab_extent",231,"mangrove",6.986
"hab_extent",232,"mangrove",0
"hab_extent",237,"mangrove",0.873251
"hab_extent",244,"mangrove",0.873251
"hab_extent",245,"mangrove",2.61975
"hab_extent",247,"mangrove",114.39576
"hab_extent",248,"mangrove",0
"hab_extent",249,"mangrove",0
"hab_extent",250,"mangrove",0.873251
"hab_extent",255,"mangrove",101.29706
"hab_extent",260,"mangrove",0
"hab_extent",261,"mangrove",0
"hab_extent",262,"mangrove",0
"hab_extent",264,"mangrove",0
"hab_extent",266,"mangrove",0
"hab_extent",267,"mangrove",0
"hab_extent",268,"mangrove",0
"hab_extent",269,"mangrove",0
"hab_extent",270,"mangrove",0
"hab_extent",271,"mangrove",0
"hab_extent",273,"mangrove",0
"hab_extent",274,"mangrove",0
"hab_extent",276,"mangrove",0
"hab_extent",277,"mangrove",0
"hab_extent",278,"mangrove",0
"hab_extent",5,"mangrove_inland1km",72.4798
"hab_extent",6,"mangrove_inland1km",3.493001
"hab_extent",7,"mangrove_inland1km",140.593351
"hab_extent",8,"mangrove_inland1km",18.33826
"hab_extent",9,"mangrove_inland1km",32.31031
"hab_extent",15,"mangrove_inland1km",774.57406
"hab_extent",16,"mangrove_inland1km",2583.0744
"hab_extent",17,"mangrove_inland1km",829.588
"hab_extent",18,"mangrove_inland1km",217.4391
"hab_extent",24,"mangrove_inland1km",82.0856
"hab_extent",25,"mangrove_inland1km",356.2858
"hab_extent",26,"mangrove_inland1km",190.368251
"hab_extent",29,"mangrove_inland1km",3.493
"hab_extent",40,"mangrove_inland1km",34.9301
"hab_extent",41,"mangrove_inland1km",583.3311
"hab_extent",42,"mangrove_inland1km",478.54206
"hab_extent",43,"mangrove_inland1km",74.2263
"hab_extent",44,"mangrove_inland1km",1.746502
"hab_extent",45,"mangrove_inland1km",24.45106
"hab_extent",46,"mangrove_inland1km",3.493
"hab_extent",47,"mangrove_inland1km",4.366251
"hab_extent",48,"mangrove_inland1km",1.7465
"hab_extent",49,"mangrove_inland1km",0.873251
"hab_extent",50,"mangrove_inland1km",23.57777
"hab_extent",53,"mangrove_inland1km",28.8173
"hab_extent",54,"mangrove_inland1km",20.0848
"hab_extent",65,"mangrove_inland1km",3.493
"hab_extent",66,"mangrove_inland1km",23.57775
"hab_extent",96,"mangrove_inland1km",125.748
"hab_extent",97,"mangrove_inland1km",14.8453
"hab_extent",99,"mangrove_inland1km",1.7465
"hab_extent",102,"mangrove_inland1km",0.873251
"hab_extent",104,"mangrove_inland1km",5.2395
"hab_extent",106,"mangrove_inland1km",27.94405
"hab_extent",110,"mangrove_inland1km",224.425
"hab_extent",111,"mangrove_inland1km",55.0148
"hab_extent",112,"mangrove_inland1km",1087.198
"hab_extent",113,"mangrove_inland1km",20.958
"hab_extent",114,"mangrove_inland1km",60.2543
"hab_extent",115,"mangrove_inland1km",53.2683
"hab_extent",116,"mangrove_inland1km",16.59176
"hab_extent",120,"mangrove_inland1km",1.7465
"hab_extent",122,"mangrove_inland1km",0.873251
"hab_extent",126,"mangrove_inland1km",6.11276
"hab_extent",129,"mangrove_inland1km",290.79276
"hab_extent",130,"mangrove_inland1km",82.0856
"hab_extent",131,"mangrove_inland1km",88.1984
"hab_extent",132,"mangrove_inland1km",188.6221
"hab_extent",133,"mangrove_inland1km",68.1135
"hab_extent",134,"mangrove_inland1km",33.1835
"hab_extent",135,"mangrove_inland1km",851.4193
"hab_extent",136,"mangrove_inland1km",75.09951
"hab_extent",137,"mangrove_inland1km",162.42425
"hab_extent",138,"mangrove_inland1km",13.972051
"hab_extent",139,"mangrove_inland1km",398.2018
"hab_extent",140,"mangrove_inland1km",8.73251
"hab_extent",152,"mangrove_inland1km",3.493
"hab_extent",155,"mangrove_inland1km",0.873251
"hab_extent",162,"mangrove_inland1km",75.0996
"hab_extent",163,"mangrove_inland1km",467.18875
"hab_extent",164,"mangrove_inland1km",174.65
"hab_extent",166,"mangrove_inland1km",38.42301
"hab_extent",167,"mangrove_inland1km",49.7753
"hab_extent",168,"mangrove_inland1km",122.255
"hab_extent",169,"mangrove_inland1km",132.7341
"hab_extent",171,"mangrove_inland1km",1223.4245
"hab_extent",190,"mangrove_inland1km",0.873251
"hab_extent",191,"mangrove_inland1km",30.563751
"hab_extent",193,"mangrove_inland1km",251.496
"hab_extent",194,"mangrove_inland1km",213.9468
"hab_extent",195,"mangrove_inland1km",2.61975
"hab_extent",196,"mangrove_inland1km",219.1856
"hab_extent",197,"mangrove_inland1km",167.664
"hab_extent",198,"mangrove_inland1km",79.4658
"hab_extent",199,"mangrove_inland1km",14.8453
"hab_extent",200,"mangrove_inland1km",20.0848
"hab_extent",202,"mangrove_inland1km",151.9456
"hab_extent",203,"mangrove_inland1km",471.55556
"hab_extent",204,"mangrove_inland1km",189.49561
"hab_extent",205,"mangrove_inland1km",524.8241
"hab_extent",206,"mangrove_inland1km",539.6688
"hab_extent",207,"mangrove_inland1km",228.7917
"hab_extent",214,"mangrove_inland1km",0.873251
"hab_extent",216,"mangrove_inland1km",2900.06475
"hab_extent",231,"mangrove_inland1km",1.7465
"hab_extent",245,"mangrove_inland1km",0.873251
"hab_extent",247,"mangrove_inland1km",9.60576
"hab_extent",255,"mangrove_inland1km",34.0568
"hab_extent",5,"mangrove_offshore1km",40.1695
"hab_extent",6,"mangrove_offshore1km",1.7465
"hab_extent",7,"mangrove_offshore1km",93.43785
"hab_extent",8,"mangrove_offshore1km",14.84525
"hab_extent",9,"mangrove_offshore1km",28.817301
"hab_extent",15,"mangrove_offshore1km",537.049502
"hab_extent",16,"mangrove_offshore1km",1396.327851
"hab_extent",17,"mangrove_offshore1km",323.9764
"hab_extent",18,"mangrove_offshore1km",213.946551
"hab_extent",24,"mangrove_offshore1km",33.1835
"hab_extent",25,"mangrove_offshore1km",127.4946
"hab_extent",26,"mangrove_offshore1km",84.7053
"hab_extent",29,"mangrove_offshore1km",0.873251
"hab_extent",31,"mangrove_offshore1km",4.36625
"hab_extent",35,"mangrove_offshore1km",0.873251
"hab_extent",40,"mangrove_offshore1km",16.59177
"hab_extent",41,"mangrove_offshore1km",377.2441
"hab_extent",42,"mangrove_offshore1km",264.59516
"hab_extent",43,"mangrove_offshore1km",55.888
"hab_extent",44,"mangrove_offshore1km",6.112751
"hab_extent",45,"mangrove_offshore1km",20.08476
"hab_extent",47,"mangrove_offshore1km",0.873251
"hab_extent",49,"mangrove_offshore1km",0.873251
"hab_extent",50,"mangrove_offshore1km",27.94402
"hab_extent",53,"mangrove_offshore1km",11.35226
"hab_extent",54,"mangrove_offshore1km",13.972
"hab_extent",65,"mangrove_offshore1km",1.7465
"hab_extent",66,"mangrove_offshore1km",6.11276
"hab_extent",96,"mangrove_offshore1km",104.79
"hab_extent",97,"mangrove_offshore1km",14.8453
"hab_extent",102,"mangrove_offshore1km",1.7465
"hab_extent",104,"mangrove_offshore1km",1.7465
"hab_extent",106,"mangrove_offshore1km",15.718501
"hab_extent",110,"mangrove_offshore1km",130.98725
"hab_extent",111,"mangrove_offshore1km",37.5498
"hab_extent",112,"mangrove_offshore1km",745.756
"hab_extent",113,"mangrove_offshore1km",12.2255
"hab_extent",114,"mangrove_offshore1km",19.211551
"hab_extent",115,"mangrove_offshore1km",15.7185
"hab_extent",116,"mangrove_offshore1km",18.3383
"hab_extent",119,"mangrove_offshore1km",0.873251
"hab_extent",120,"mangrove_offshore1km",1.7465
"hab_extent",122,"mangrove_offshore1km",0.873251
"hab_extent",125,"mangrove_offshore1km",0.873251
"hab_extent",126,"mangrove_offshore1km",5.2395
"hab_extent",129,"mangrove_offshore1km",169.4105
"hab_extent",130,"mangrove_offshore1km",48.90206
"hab_extent",131,"mangrove_offshore1km",45.40906
"hab_extent",132,"mangrove_offshore1km",114.3958
"hab_extent",133,"mangrove_offshore1km",41.9161
"hab_extent",134,"mangrove_offshore1km",14.8453
"hab_extent",135,"mangrove_offshore1km",413.04806
"hab_extent",136,"mangrove_offshore1km",60.25431
"hab_extent",137,"mangrove_offshore1km",83.83206
"hab_extent",138,"mangrove_offshore1km",1.7465
"hab_extent",139,"mangrove_offshore1km",238.3978
"hab_extent",140,"mangrove_offshore1km",6.11276
"hab_extent",155,"mangrove_offshore1km",2.61975
"hab_extent",162,"mangrove_offshore1km",62.8741
"hab_extent",163,"mangrove_offshore1km",268.961501
"hab_extent",164,"mangrove_offshore1km",99.5506
"hab_extent",166,"mangrove_offshore1km",28.81725
"hab_extent",167,"mangrove_offshore1km",16.5918
"hab_extent",168,"mangrove_offshore1km",97.8041
"hab_extent",169,"mangrove_offshore1km",126.6213
"hab_extent",171,"mangrove_offshore1km",866.2653
"hab_extent",190,"mangrove_offshore1km",1.7465
"hab_extent",191,"mangrove_offshore1km",24.45105
"hab_extent",193,"mangrove_offshore1km",193.862
"hab_extent",194,"mangrove_offshore1km",99.5506
"hab_extent",195,"mangrove_offshore1km",2.61975
"hab_extent",196,"mangrove_offshore1km",128.3678
"hab_extent",197,"mangrove_offshore1km",77.7193
"hab_extent",198,"mangrove_offshore1km",59.38106
"hab_extent",199,"mangrove_offshore1km",5.2395
"hab_extent",200,"mangrove_offshore1km",12.2255
"hab_extent",202,"mangrove_offshore1km",81.2123
"hab_extent",203,"mangrove_offshore1km",231.41111
"hab_extent",204,"mangrove_offshore1km",69.86005
"hab_extent",205,"mangrove_offshore1km",201.721
"hab_extent",206,"mangrove_offshore1km",222.6789
"hab_extent",207,"mangrove_offshore1km",178.1432
"hab_extent",216,"mangrove_offshore1km",2187.493651
"hab_extent",231,"mangrove_offshore1km",4.36625
"hab_extent",237,"mangrove_offshore1km",0.873251
"hab_extent",247,"mangrove_offshore1km",3.493
"hab_extent",255,"mangrove_offshore1km",6.11276
"hab_extent",1,"rocky_reef",172.904
"hab_extent",2,"rocky_reef",147.579
"hab_extent",4,"rocky_reef",49.7753
"hab_extent",5,"rocky_reef",33671.7
"hab_extent",6,"rocky_reef",5009.84
"hab_extent",7,"rocky_reef",14921.2
"hab_extent",8,"rocky_reef",2232.03
"hab_extent",9,"rocky_reef",9104.51
"hab_extent",11,"rocky_reef",12553
"hab_extent",12,"rocky_reef",23.5778
"hab_extent",13,"rocky_reef",548.401
"hab_extent",14,"rocky_reef",2312.37
"hab_extent",15,"rocky_reef",127767
"hab_extent",16,"rocky_reef",101683
"hab_extent",17,"rocky_reef",32530.3
"hab_extent",18,"rocky_reef",24614.3
"hab_extent",19,"rocky_reef",475.922
"hab_extent",25,"rocky_reef",17355
"hab_extent",26,"rocky_reef",20011.4
"hab_extent",28,"rocky_reef",202.594
"hab_extent",29,"rocky_reef",49.7753
"hab_extent",30,"rocky_reef",152.819
"hab_extent",31,"rocky_reef",1779.69
"hab_extent",32,"rocky_reef",117.016
"hab_extent",33,"rocky_reef",87.3251
"hab_extent",35,"rocky_reef",41.0428
"hab_extent",36,"rocky_reef",4.36625
"hab_extent",37,"rocky_reef",1770.95
"hab_extent",38,"rocky_reef",5496.24
"hab_extent",39,"rocky_reef",22942.9
"hab_extent",40,"rocky_reef",1703.71
"hab_extent",41,"rocky_reef",6585.18
"hab_extent",42,"rocky_reef",4292.03
"hab_extent",43,"rocky_reef",938.745
"hab_extent",44,"rocky_reef",565.866
"hab_extent",45,"rocky_reef",1583.2
"hab_extent",46,"rocky_reef",630.487
"hab_extent",47,"rocky_reef",3148.94
"hab_extent",48,"rocky_reef",2965.56
"hab_extent",49,"rocky_reef",1642.58
"hab_extent",50,"rocky_reef",16328
"hab_extent",54,"rocky_reef",79.4658
"hab_extent",55,"rocky_reef",77.7193
"hab_extent",61,"rocky_reef",23438.1
"hab_extent",62,"rocky_reef",351.047
"hab_extent",67,"rocky_reef",7635.7
"hab_extent",68,"rocky_reef",15.7185
"hab_extent",71,"rocky_reef",183.383
"hab_extent",73,"rocky_reef",736.15
"hab_extent",76,"rocky_reef",277.694
"hab_extent",77,"rocky_reef",112.649
"hab_extent",78,"rocky_reef",20.958
"hab_extent",79,"rocky_reef",113.523
"hab_extent",80,"rocky_reef",1369.26
"hab_extent",81,"rocky_reef",20.0848
"hab_extent",82,"rocky_reef",434.006
"hab_extent",84,"rocky_reef",773.7
"hab_extent",89,"rocky_reef",128.368
"hab_extent",90,"rocky_reef",345.807
"hab_extent",91,"rocky_reef",2246.87
"hab_extent",92,"rocky_reef",18.3383
"hab_extent",93,"rocky_reef",2314.11
"hab_extent",98,"rocky_reef",637.473
"hab_extent",99,"rocky_reef",2210.2
"hab_extent",100,"rocky_reef",1579.71
"hab_extent",102,"rocky_reef",475.922
"hab_extent",103,"rocky_reef",46.2823
"hab_extent",104,"rocky_reef",664.544
"hab_extent",105,"rocky_reef",55.888
"hab_extent",106,"rocky_reef",22.7045
